"","DateTime","FW","WSSC","WA_GF","WA_LF","LW"
"1","dummy-row",NA,NA,NA,NA,NA
"2","dummy-row",NA,NA,NA,NA,NA
"3","dummy-row",NA,NA,NA,NA,NA
"4","dummy-row",NA,NA,NA,NA,NA
"5","dummy-row",NA,NA,NA,NA,NA
"6","dummy-row",NA,NA,NA,NA,NA
"7","dummy-row",NA,NA,NA,NA,NA
"8","dummy-row",NA,NA,NA,NA,NA
"9","dummy-row",NA,NA,NA,NA,NA
"10","dummy-row",NA,NA,NA,NA,NA
"98","2019-10-22 15:00:00",80.53,165.55,131.58,0,9.86
"99","2019-10-22 16:00:00",80.53,165.55,131.58,0,9.86
"100","2019-10-22 17:00:00",80.53,165.55,131.58,0,9.86
"101","2019-10-22 18:00:00",80.53,165.55,131.58,0,9.86
"102","2019-10-22 19:00:00",80.53,165.55,131.58,0,9.86
"103","2019-10-22 20:00:00",80.53,165.55,131.58,0,9.86
"104","2019-10-22 21:00:00",80.53,165.55,131.58,0,9.86
"105","2019-10-22 22:00:00",80.53,165.55,131.58,0,9.86
"106","2019-10-22 23:00:00",80.53,165.55,131.58,0,9.86
"107","2019-10-23 00:00:00",78.01,152.86,129.09,0,10.11
"108","2019-10-23 01:00:00",78.01,152.86,129.09,0,10.11
"109","2019-10-23 02:00:00",78.01,152.86,129.09,0,10.11
"110","2019-10-23 03:00:00",78.01,152.86,129.09,0,10.11
"111","2019-10-23 04:00:00",78.01,152.86,129.09,0,10.11
"112","2019-10-23 05:00:00",78.01,152.86,129.09,0,10.11
"113","2019-10-23 06:00:00",78.01,152.86,129.09,0,10.11
"114","2019-10-23 07:00:00",78.01,152.86,129.09,0,10.11
"115","2019-10-23 08:00:00",78.01,152.86,129.09,0,10.11
"116","2019-10-23 09:00:00",78.01,152.86,129.09,0,10.11
"117","2019-10-23 10:00:00",78.01,152.86,129.09,0,10.11
"118","2019-10-23 11:00:00",78.01,152.86,129.09,0,10.11
"119","2019-10-23 12:00:00",78.01,152.86,129.09,0,10.11
"120","2019-10-23 13:00:00",78.01,152.86,129.09,0,10.11
"121","2019-10-23 14:00:00",78.01,152.86,129.09,0,10.11
"122","2019-10-23 15:00:00",78.01,152.86,129.09,0,10.11
"123","2019-10-23 16:00:00",78.01,152.86,129.09,0,10.11
"124","2019-10-23 17:00:00",78.01,152.86,129.09,0,10.11
"125","2019-10-23 18:00:00",78.01,152.86,129.09,0,10.11
"126","2019-10-23 19:00:00",78.01,152.86,129.09,0,10.11
"127","2019-10-23 20:00:00",78.01,152.86,129.09,0,10.11
"128","2019-10-23 21:00:00",78.01,152.86,129.09,0,10.11
"129","2019-10-23 22:00:00",78.01,152.86,129.09,0,10.11
"130","2019-10-23 23:00:00",78.01,152.86,129.09,0,10.11
"131","2019-10-24 00:00:00",79.4,152.03,132.37,0,10.45
"132","2019-10-24 01:00:00",79.4,152.03,132.37,0,10.45
"133","2019-10-24 02:00:00",79.4,152.03,132.37,0,10.45
"134","2019-10-24 03:00:00",79.4,152.03,132.37,0,10.45
"135","2019-10-24 04:00:00",79.4,152.03,132.37,0,10.45
"136","2019-10-24 05:00:00",79.4,152.03,132.37,0,10.45
"137","2019-10-24 06:00:00",79.4,152.03,132.37,0,10.45
"138","2019-10-24 07:00:00",79.4,152.03,132.37,0,10.45
"139","2019-10-24 08:00:00",79.4,152.03,132.37,0,10.45
"140","2019-10-24 09:00:00",79.4,152.03,132.37,0,10.45
"141","2019-10-24 10:00:00",79.4,152.03,132.37,0,10.45
"142","2019-10-24 11:00:00",79.4,152.03,132.37,0,10.45
"143","2019-10-24 12:00:00",79.4,152.03,132.37,0,10.45
"144","2019-10-24 13:00:00",79.4,152.03,132.37,0,10.45
"145","2019-10-24 14:00:00",79.4,152.03,132.37,0,10.45
"146","2019-10-24 15:00:00",79.4,152.03,132.37,0,10.45
"147","2019-10-24 16:00:00",79.4,152.03,132.37,0,10.45
"148","2019-10-24 17:00:00",79.4,152.03,132.37,0,10.45
"149","2019-10-24 18:00:00",79.4,152.03,132.37,0,10.45
"150","2019-10-24 19:00:00",79.4,152.03,132.37,0,10.45
"151","2019-10-24 20:00:00",79.4,152.03,132.37,0,10.45
"152","2019-10-24 21:00:00",79.4,152.03,132.37,0,10.45
"153","2019-10-24 22:00:00",79.4,152.03,132.37,0,10.45
"154","2019-10-24 23:00:00",79.4,152.03,132.37,0,10.45
"155","2019-10-25 00:00:00",83.82,157.12,136.18,0,10.87
"156","2019-10-25 01:00:00",83.82,157.12,136.18,0,10.87
"157","2019-10-25 02:00:00",83.82,157.12,136.18,0,10.87
"158","2019-10-25 03:00:00",83.82,157.12,136.18,0,10.87
"159","2019-10-25 04:00:00",83.82,157.12,136.18,0,10.87
"160","2019-10-25 05:00:00",83.82,157.12,136.18,0,10.87
"161","2019-10-25 06:00:00",83.82,157.12,136.18,0,10.87
"162","2019-10-25 07:00:00",83.82,157.12,136.18,0,10.87
"163","2019-10-25 08:00:00",83.82,157.12,136.18,0,10.87
"164","2019-10-25 09:00:00",83.82,157.12,136.18,0,10.87
"165","2019-10-25 10:00:00",83.82,157.12,136.18,0,10.87
"166","2019-10-25 11:00:00",83.82,157.12,136.18,0,10.87
"167","2019-10-25 12:00:00",83.82,157.12,136.18,0,10.87
"168","2019-10-25 13:00:00",83.82,157.12,136.18,0,10.87
"169","2019-10-25 14:00:00",83.82,157.12,136.18,0,10.87
"170","2019-10-25 15:00:00",83.82,157.12,136.18,0,10.87
"171","2019-10-25 16:00:00",83.82,157.12,136.18,0,10.87
"172","2019-10-25 17:00:00",83.82,157.12,136.18,0,10.87
"173","2019-10-25 18:00:00",83.82,157.12,136.18,0,10.87
"174","2019-10-25 19:00:00",83.82,157.12,136.18,0,10.87
"175","2019-10-25 20:00:00",83.82,157.12,136.18,0,10.87
"176","2019-10-25 21:00:00",83.82,157.12,136.18,0,10.87
"177","2019-10-25 22:00:00",83.82,157.12,136.18,0,10.87
"178","2019-10-25 23:00:00",83.82,157.12,136.18,0,10.87
"179","2019-10-26 00:00:00",83.29,158.61,119.99,0,10.3
"180","2019-10-26 01:00:00",83.29,158.61,119.99,0,10.3
"181","2019-10-26 02:00:00",83.29,158.61,119.99,0,10.3
"182","2019-10-26 03:00:00",83.29,158.61,119.99,0,10.3
"183","2019-10-26 04:00:00",83.29,158.61,119.99,0,10.3
"184","2019-10-26 05:00:00",83.29,158.61,119.99,0,10.3
"185","2019-10-26 06:00:00",83.29,158.61,119.99,0,10.3
"186","2019-10-26 07:00:00",83.29,158.61,119.99,0,10.3
"187","2019-10-26 08:00:00",83.29,158.61,119.99,0,10.3
"188","2019-10-26 09:00:00",83.29,158.61,119.99,0,10.3
