"","date","site","flow"
"1090","2019-11-09 01:00:00","conoco",281
"1091","2019-11-09 02:00:00","conoco",281
"1092","2019-11-09 03:00:00","conoco",281
"1093","2019-11-09 04:00:00","conoco",281
"1094","2019-11-09 05:00:00","conoco",281
"1095","2019-11-09 06:00:00","conoco",281
"1096","2019-11-09 07:00:00","conoco",277
"1097","2019-11-09 08:00:00","conoco",277
"1098","2019-11-09 09:00:00","conoco",277
"1099","2019-11-09 10:00:00","conoco",277
"1100","2019-11-09 11:00:00","conoco",277
"1101","2019-11-09 12:00:00","conoco",273
"1102","2019-11-09 13:00:00","conoco",273
"1103","2019-11-09 14:00:00","conoco",273
"1104","2019-11-09 15:00:00","conoco",273
"1105","2019-11-09 16:00:00","conoco",270
"1106","2019-11-09 17:00:00","conoco",266
"1107","2019-11-09 18:00:00","conoco",270
"1108","2019-11-09 19:00:00","conoco",266
"1109","2019-11-09 20:00:00","conoco",263
"1110","2019-11-09 21:00:00","conoco",263
"1111","2019-11-09 22:00:00","conoco",263
"1112","2019-11-09 23:00:00","conoco",259
"1113","2019-11-10 00:00:00","conoco",259
"1114","2019-11-10 01:00:00","conoco",259
"1115","2019-11-10 02:00:00","conoco",259
"1116","2019-11-10 03:00:00","conoco",255
"1117","2019-11-10 04:00:00","conoco",255
"1118","2019-11-10 05:00:00","conoco",255
"1119","2019-11-10 06:00:00","conoco",255
"1120","2019-11-10 07:00:00","conoco",252
"1121","2019-11-10 08:00:00","conoco",252
"1122","2019-11-10 09:00:00","conoco",252
"1123","2019-11-10 10:00:00","conoco",252
"1124","2019-11-10 11:00:00","conoco",249
"1125","2019-11-10 12:00:00","conoco",249
"1126","2019-11-10 13:00:00","conoco",249
"1127","2019-11-10 14:00:00","conoco",246
"1128","2019-11-10 15:00:00","conoco",246
"1129","2019-11-10 16:00:00","conoco",246
"1130","2019-11-10 17:00:00","conoco",246
"1131","2019-11-10 18:00:00","conoco",246
"1132","2019-11-10 19:00:00","conoco",243
"1133","2019-11-10 20:00:00","conoco",243
"1134","2019-11-10 21:00:00","conoco",240
"1135","2019-11-10 22:00:00","conoco",240
"1136","2019-11-10 23:00:00","conoco",240
"1137","2019-11-11 00:00:00","conoco",237
"1138","2019-11-11 01:00:00","conoco",237
"1139","2019-11-11 02:00:00","conoco",237
"1140","2019-11-11 03:00:00","conoco",234
"1141","2019-11-11 04:00:00","conoco",234
"1142","2019-11-11 05:00:00","conoco",234
"1143","2019-11-11 06:00:00","conoco",234
"1144","2019-11-11 07:00:00","conoco",237
"1145","2019-11-11 08:00:00","conoco",237
"1146","2019-11-11 09:00:00","conoco",237
"1147","2019-11-11 10:00:00","conoco",234
"1148","2019-11-11 11:00:00","conoco",234
"1149","2019-11-11 12:00:00","conoco",234
"1150","2019-11-11 13:00:00","conoco",234
"1151","2019-11-11 14:00:00","conoco",234
"1152","2019-11-11 15:00:00","conoco",234
"1153","2019-11-11 16:00:00","conoco",231
"1154","2019-11-11 17:00:00","conoco",231
"1155","2019-11-11 18:00:00","conoco",231
"1156","2019-11-11 19:00:00","conoco",228
"1157","2019-11-11 20:00:00","conoco",228
"1158","2019-11-11 21:00:00","conoco",225
"1159","2019-11-11 22:00:00","conoco",225
"1160","2019-11-11 23:00:00","conoco",223
"1161","2019-11-12 00:00:00","conoco",223
"1162","2019-11-12 01:00:00","conoco",223
"1163","2019-11-12 02:00:00","conoco",223
"1164","2019-11-12 03:00:00","conoco",223
"1165","2019-11-12 04:00:00","conoco",225
"1166","2019-11-12 05:00:00","conoco",223
"1167","2019-11-12 06:00:00","conoco",228
"1168","2019-11-12 07:00:00","conoco",225
"1169","2019-11-12 08:00:00","conoco",225
"1170","2019-11-12 09:00:00","conoco",228
"1171","2019-11-12 10:00:00","conoco",228
"1172","2019-11-12 11:00:00","conoco",228
"1173","2019-11-12 12:00:00","conoco",225
"1174","2019-11-12 13:00:00","conoco",225
"1175","2019-11-12 14:00:00","conoco",225
"1176","2019-11-12 15:00:00","conoco",225
"1177","2019-11-12 16:00:00","conoco",225
"1178","2019-11-12 17:00:00","conoco",225
"1179","2019-11-12 18:00:00","conoco",225
"1180","2019-11-12 19:00:00","conoco",223
"1181","2019-11-12 20:00:00","conoco",223
"1182","2019-11-12 21:00:00","conoco",223
"1183","2019-11-12 22:00:00","conoco",220
"1184","2019-11-12 23:00:00","conoco",220
"1185","2019-11-13 00:00:00","conoco",220
"1186","2019-11-13 01:00:00","conoco",220
"1187","2019-11-13 02:00:00","conoco",220
"1188","2019-11-13 03:00:00","conoco",220
"1189","2019-11-13 04:00:00","conoco",220
"1190","2019-11-13 05:00:00","conoco",220
"1191","2019-11-13 06:00:00","conoco",220
"1192","2019-11-13 07:00:00","conoco",220
"1193","2019-11-13 08:00:00","conoco",217
"1194","2019-11-13 09:00:00","conoco",217
"1195","2019-11-13 10:00:00","conoco",217
"1196","2019-11-13 11:00:00","conoco",217
"1197","2019-11-13 12:00:00","conoco",214
"1198","2019-11-13 13:00:00","conoco",211
"1199","2019-11-13 14:00:00","conoco",211
"1200","2019-11-13 15:00:00","conoco",211
"1201","2019-11-13 16:00:00","conoco",211
"1202","2019-11-13 17:00:00","conoco",211
"1203","2019-11-13 18:00:00","conoco",211
"1204","2019-11-13 19:00:00","conoco",208
"1205","2019-11-13 20:00:00","conoco",208
"1206","2019-11-13 21:00:00","conoco",208
"1207","2019-11-13 22:00:00","conoco",206
"1208","2019-11-13 23:00:00","conoco",206
"1209","2019-11-14 00:00:00","conoco",206
"1210","2019-11-14 01:00:00","conoco",206
"1211","2019-11-14 02:00:00","conoco",206
"1212","2019-11-14 03:00:00","conoco",203
"1213","2019-11-14 04:00:00","conoco",206
"1214","2019-11-14 05:00:00","conoco",206
"1215","2019-11-14 06:00:00","conoco",206
"1216","2019-11-14 07:00:00","conoco",203
"1217","2019-11-14 08:00:00","conoco",203
"1218","2019-11-14 09:00:00","conoco",203
"1219","2019-11-14 10:00:00","conoco",206
"1220","2019-11-14 11:00:00","conoco",206
"1221","2019-11-14 12:00:00","conoco",203
"1222","2019-11-14 13:00:00","conoco",203
"1223","2019-11-14 14:00:00","conoco",203
"1224","2019-11-14 15:00:00","conoco",NA
"1225","2019-11-09 00:00:00","hancock",1140
"1226","2019-11-09 01:00:00","hancock",1130
"1227","2019-11-09 02:00:00","hancock",1130
"1228","2019-11-09 03:00:00","hancock",1130
"1229","2019-11-09 04:00:00","hancock",1130
"1230","2019-11-09 05:00:00","hancock",1120
"1231","2019-11-09 06:00:00","hancock",1120
"1232","2019-11-09 07:00:00","hancock",1120
"1233","2019-11-09 08:00:00","hancock",1110
"1234","2019-11-09 09:00:00","hancock",1110
"1235","2019-11-09 10:00:00","hancock",1110
"1236","2019-11-09 11:00:00","hancock",1100
"1237","2019-11-09 12:00:00","hancock",1100
"1238","2019-11-09 13:00:00","hancock",1100
"1239","2019-11-09 14:00:00","hancock",1090
"1240","2019-11-09 15:00:00","hancock",1090
"1241","2019-11-09 16:00:00","hancock",1080
"1242","2019-11-09 17:00:00","hancock",1080
"1243","2019-11-09 18:00:00","hancock",1070
"1244","2019-11-09 19:00:00","hancock",1070
"1245","2019-11-09 20:00:00","hancock",1070
"1246","2019-11-09 21:00:00","hancock",1060
"1247","2019-11-09 22:00:00","hancock",1060
"1248","2019-11-09 23:00:00","hancock",1060
"1249","2019-11-10 00:00:00","hancock",1060
"1250","2019-11-10 01:00:00","hancock",1060
"1251","2019-11-10 02:00:00","hancock",1050
"1252","2019-11-10 03:00:00","hancock",1050
"1253","2019-11-10 04:00:00","hancock",1050
"1254","2019-11-10 05:00:00","hancock",1040
"1255","2019-11-10 06:00:00","hancock",1040
"1256","2019-11-10 07:00:00","hancock",1040
"1257","2019-11-10 08:00:00","hancock",1030
"1258","2019-11-10 09:00:00","hancock",1030
"1259","2019-11-10 10:00:00","hancock",1030
"1260","2019-11-10 11:00:00","hancock",1020
"1261","2019-11-10 12:00:00","hancock",1020
"1262","2019-11-10 13:00:00","hancock",1020
"1263","2019-11-10 14:00:00","hancock",1020
"1264","2019-11-10 15:00:00","hancock",1020
"1265","2019-11-10 16:00:00","hancock",1020
"1266","2019-11-10 17:00:00","hancock",1020
"1267","2019-11-10 18:00:00","hancock",1020
"1268","2019-11-10 19:00:00","hancock",1020
"1269","2019-11-10 20:00:00","hancock",1010
"1270","2019-11-10 21:00:00","hancock",1010
"1271","2019-11-10 22:00:00","hancock",1010
"1272","2019-11-10 23:00:00","hancock",1010
"1273","2019-11-11 00:00:00","hancock",1010
"1274","2019-11-11 01:00:00","hancock",996
"1275","2019-11-11 02:00:00","hancock",996
"1276","2019-11-11 03:00:00","hancock",996
"1277","2019-11-11 04:00:00","hancock",996
"1278","2019-11-11 05:00:00","hancock",996
"1279","2019-11-11 06:00:00","hancock",987
"1280","2019-11-11 07:00:00","hancock",987
"1281","2019-11-11 08:00:00","hancock",987
"1282","2019-11-11 09:00:00","hancock",987
"1283","2019-11-11 10:00:00","hancock",987
"1284","2019-11-11 11:00:00","hancock",978
"1285","2019-11-11 12:00:00","hancock",978
"1286","2019-11-11 13:00:00","hancock",978
"1287","2019-11-11 14:00:00","hancock",978
"1288","2019-11-11 15:00:00","hancock",978
"1289","2019-11-11 16:00:00","hancock",978
"1290","2019-11-11 17:00:00","hancock",978
"1291","2019-11-11 18:00:00","hancock",978
"1292","2019-11-11 19:00:00","hancock",968
"1293","2019-11-11 20:00:00","hancock",968
"1294","2019-11-11 21:00:00","hancock",968
"1295","2019-11-11 22:00:00","hancock",968
"1296","2019-11-11 23:00:00","hancock",968
"1297","2019-11-12 00:00:00","hancock",968
"1298","2019-11-12 01:00:00","hancock",968
"1299","2019-11-12 02:00:00","hancock",968
"1300","2019-11-12 03:00:00","hancock",968
"1301","2019-11-12 04:00:00","hancock",968
"1302","2019-11-12 05:00:00","hancock",968
"1303","2019-11-12 06:00:00","hancock",968
"1304","2019-11-12 07:00:00","hancock",968
"1305","2019-11-12 08:00:00","hancock",959
"1306","2019-11-12 09:00:00","hancock",959
"1307","2019-11-12 10:00:00","hancock",959
"1308","2019-11-12 11:00:00","hancock",959
"1309","2019-11-12 12:00:00","hancock",959
"1310","2019-11-12 13:00:00","hancock",950
"1311","2019-11-12 14:00:00","hancock",950
"1312","2019-11-12 15:00:00","hancock",950
"1313","2019-11-12 16:00:00","hancock",940
"1314","2019-11-12 17:00:00","hancock",940
"1315","2019-11-12 18:00:00","hancock",940
"1316","2019-11-12 19:00:00","hancock",940
"1317","2019-11-12 20:00:00","hancock",940
"1318","2019-11-12 21:00:00","hancock",940
"1319","2019-11-12 22:00:00","hancock",940
"1320","2019-11-12 23:00:00","hancock",940
"1321","2019-11-13 00:00:00","hancock",950
"1322","2019-11-13 01:00:00","hancock",950
"1323","2019-11-13 02:00:00","hancock",959
"1324","2019-11-13 03:00:00","hancock",959
"1325","2019-11-13 04:00:00","hancock",959
"1326","2019-11-13 05:00:00","hancock",959
"1327","2019-11-13 06:00:00","hancock",968
"1328","2019-11-13 07:00:00","hancock",968
"1329","2019-11-13 08:00:00","hancock",968
"1330","2019-11-13 09:00:00","hancock",968
"1331","2019-11-13 10:00:00","hancock",968
"1332","2019-11-13 11:00:00","hancock",959
"1333","2019-11-13 12:00:00","hancock",959
"1334","2019-11-13 13:00:00","hancock",959
"1335","2019-11-13 14:00:00","hancock",959
"1336","2019-11-13 15:00:00","hancock",959
"1337","2019-11-13 16:00:00","hancock",959
"1338","2019-11-13 17:00:00","hancock",959
"1339","2019-11-13 18:00:00","hancock",959
"1340","2019-11-13 19:00:00","hancock",959
"1341","2019-11-13 20:00:00","hancock",950
"1342","2019-11-13 21:00:00","hancock",950
"1343","2019-11-13 22:00:00","hancock",950
"1344","2019-11-13 23:00:00","hancock",950
"1345","2019-11-14 00:00:00","hancock",940
"1346","2019-11-14 01:00:00","hancock",940
"1347","2019-11-14 02:00:00","hancock",940
"1348","2019-11-14 03:00:00","hancock",940
"1349","2019-11-14 04:00:00","hancock",940
"1350","2019-11-14 05:00:00","hancock",931
"1351","2019-11-14 06:00:00","hancock",931
"1352","2019-11-14 07:00:00","hancock",931
"1353","2019-11-14 08:00:00","hancock",931
"1354","2019-11-14 09:00:00","hancock",931
"1355","2019-11-14 10:00:00","hancock",931
"1356","2019-11-14 11:00:00","hancock",922
"1357","2019-11-14 12:00:00","hancock",922
"1358","2019-11-14 13:00:00","hancock",922
"1359","2019-11-14 14:00:00","hancock",922
"1360","2019-11-14 15:00:00","hancock",913
"1361","2019-11-09 00:00:00","cacapon",139
"1362","2019-11-09 01:00:00","cacapon",139
"1363","2019-11-09 02:00:00","cacapon",139
"1364","2019-11-09 03:00:00","cacapon",139
"1365","2019-11-09 04:00:00","cacapon",139
"1366","2019-11-09 05:00:00","cacapon",139
"1367","2019-11-09 06:00:00","cacapon",136
"1368","2019-11-09 07:00:00","cacapon",136
"1369","2019-11-09 08:00:00","cacapon",136
"1370","2019-11-09 09:00:00","cacapon",136
"1371","2019-11-09 10:00:00","cacapon",136
"1372","2019-11-09 11:00:00","cacapon",133
"1373","2019-11-09 12:00:00","cacapon",133
"1374","2019-11-09 13:00:00","cacapon",133
"1375","2019-11-09 14:00:00","cacapon",133
"1376","2019-11-09 15:00:00","cacapon",133
"1377","2019-11-09 16:00:00","cacapon",131
"1378","2019-11-09 17:00:00","cacapon",131
"1379","2019-11-09 18:00:00","cacapon",131
"1380","2019-11-09 19:00:00","cacapon",131
"1381","2019-11-09 20:00:00","cacapon",131
"1382","2019-11-09 21:00:00","cacapon",131
"1383","2019-11-09 22:00:00","cacapon",131
"1384","2019-11-09 23:00:00","cacapon",128
"1385","2019-11-10 00:00:00","cacapon",128
"1386","2019-11-10 01:00:00","cacapon",128
"1387","2019-11-10 02:00:00","cacapon",128
"1388","2019-11-10 03:00:00","cacapon",128
"1389","2019-11-10 04:00:00","cacapon",128
"1390","2019-11-10 05:00:00","cacapon",128
"1391","2019-11-10 06:00:00","cacapon",126
"1392","2019-11-10 07:00:00","cacapon",126
"1393","2019-11-10 08:00:00","cacapon",126
"1394","2019-11-10 09:00:00","cacapon",126
"1395","2019-11-10 10:00:00","cacapon",126
"1396","2019-11-10 11:00:00","cacapon",126
"1397","2019-11-10 12:00:00","cacapon",123
"1398","2019-11-10 13:00:00","cacapon",123
"1399","2019-11-10 14:00:00","cacapon",123
"1400","2019-11-10 15:00:00","cacapon",123
"1401","2019-11-10 16:00:00","cacapon",123
"1402","2019-11-10 17:00:00","cacapon",123
"1403","2019-11-10 18:00:00","cacapon",123
"1404","2019-11-10 19:00:00","cacapon",123
"1405","2019-11-10 20:00:00","cacapon",123
"1406","2019-11-10 21:00:00","cacapon",123
"1407","2019-11-10 22:00:00","cacapon",123
"1408","2019-11-10 23:00:00","cacapon",123
"1409","2019-11-11 00:00:00","cacapon",123
"1410","2019-11-11 01:00:00","cacapon",121
"1411","2019-11-11 02:00:00","cacapon",121
"1412","2019-11-11 03:00:00","cacapon",121
"1413","2019-11-11 04:00:00","cacapon",121
"1414","2019-11-11 05:00:00","cacapon",121
"1415","2019-11-11 06:00:00","cacapon",121
"1416","2019-11-11 07:00:00","cacapon",121
"1417","2019-11-11 08:00:00","cacapon",121
"1418","2019-11-11 09:00:00","cacapon",118
"1419","2019-11-11 10:00:00","cacapon",118
"1420","2019-11-11 11:00:00","cacapon",118
"1421","2019-11-11 12:00:00","cacapon",118
"1422","2019-11-11 13:00:00","cacapon",118
"1423","2019-11-11 14:00:00","cacapon",118
"1424","2019-11-11 15:00:00","cacapon",118
"1425","2019-11-11 16:00:00","cacapon",118
"1426","2019-11-11 17:00:00","cacapon",118
"1427","2019-11-11 18:00:00","cacapon",118
"1428","2019-11-11 19:00:00","cacapon",118
"1429","2019-11-11 20:00:00","cacapon",118
"1430","2019-11-11 21:00:00","cacapon",118
"1431","2019-11-11 22:00:00","cacapon",118
"1432","2019-11-11 23:00:00","cacapon",116
"1433","2019-11-12 00:00:00","cacapon",116
"1434","2019-11-12 01:00:00","cacapon",116
"1435","2019-11-12 02:00:00","cacapon",116
"1436","2019-11-12 03:00:00","cacapon",116
"1437","2019-11-12 04:00:00","cacapon",118
"1438","2019-11-12 05:00:00","cacapon",118
"1439","2019-11-12 06:00:00","cacapon",116
"1440","2019-11-12 07:00:00","cacapon",116
"1441","2019-11-12 08:00:00","cacapon",118
"1442","2019-11-12 09:00:00","cacapon",116
"1443","2019-11-12 10:00:00","cacapon",116
"1444","2019-11-12 11:00:00","cacapon",116
"1445","2019-11-12 12:00:00","cacapon",116
"1446","2019-11-12 13:00:00","cacapon",116
"1447","2019-11-12 14:00:00","cacapon",116
"1448","2019-11-12 15:00:00","cacapon",116
"1449","2019-11-12 16:00:00","cacapon",116
"1450","2019-11-12 17:00:00","cacapon",116
"1451","2019-11-12 18:00:00","cacapon",116
"1452","2019-11-12 19:00:00","cacapon",116
"1453","2019-11-12 20:00:00","cacapon",113
"1454","2019-11-12 21:00:00","cacapon",113
"1455","2019-11-12 22:00:00","cacapon",113
"1456","2019-11-12 23:00:00","cacapon",113
"1457","2019-11-13 00:00:00","cacapon",113
"1458","2019-11-13 01:00:00","cacapon",113
"1459","2019-11-13 02:00:00","cacapon",113
"1460","2019-11-13 03:00:00","cacapon",113
"1461","2019-11-13 04:00:00","cacapon",113
"1462","2019-11-13 05:00:00","cacapon",113
"1463","2019-11-13 06:00:00","cacapon",111
"1464","2019-11-13 07:00:00","cacapon",111
"1465","2019-11-13 08:00:00","cacapon",111
"1466","2019-11-13 09:00:00","cacapon",111
"1467","2019-11-13 10:00:00","cacapon",111
"1468","2019-11-13 11:00:00","cacapon",111
"1469","2019-11-13 12:00:00","cacapon",111
"1470","2019-11-13 13:00:00","cacapon",111
"1471","2019-11-13 14:00:00","cacapon",111
"1472","2019-11-13 15:00:00","cacapon",111
"1473","2019-11-13 16:00:00","cacapon",111
"1474","2019-11-13 17:00:00","cacapon",111
"1475","2019-11-13 18:00:00","cacapon",108
"1476","2019-11-13 19:00:00","cacapon",108
"1477","2019-11-13 20:00:00","cacapon",108
"1478","2019-11-13 21:00:00","cacapon",108
"1479","2019-11-13 22:00:00","cacapon",108
"1480","2019-11-13 23:00:00","cacapon",108
"1481","2019-11-14 00:00:00","cacapon",108
"1482","2019-11-14 01:00:00","cacapon",108
"1483","2019-11-14 02:00:00","cacapon",108
"1484","2019-11-14 03:00:00","cacapon",108
"1485","2019-11-14 04:00:00","cacapon",108
"1486","2019-11-14 05:00:00","cacapon",108
"1487","2019-11-14 06:00:00","cacapon",108
"1488","2019-11-14 07:00:00","cacapon",108
"1489","2019-11-14 08:00:00","cacapon",108
"1490","2019-11-14 09:00:00","cacapon",106
"1491","2019-11-14 10:00:00","cacapon",106
"1492","2019-11-14 11:00:00","cacapon",106
"1493","2019-11-14 12:00:00","cacapon",106
"1494","2019-11-14 13:00:00","cacapon",106
"1495","2019-11-14 14:00:00","cacapon",106
"1496","2019-11-14 15:00:00","cacapon",NA
"1497","2019-11-09 00:00:00","sideling",8.83
"1498","2019-11-09 01:00:00","sideling",8.83
"1499","2019-11-09 02:00:00","sideling",8.49
"1500","2019-11-09 03:00:00","sideling",8.83
"1501","2019-11-09 04:00:00","sideling",8.49
"1502","2019-11-09 05:00:00","sideling",8.15
"1503","2019-11-09 06:00:00","sideling",8.49
"1504","2019-11-09 07:00:00","sideling",8.49
"1505","2019-11-09 08:00:00","sideling",8.49
"1506","2019-11-09 09:00:00","sideling",8.49
"1507","2019-11-09 10:00:00","sideling",8.49
"1508","2019-11-09 11:00:00","sideling",8.49
"1509","2019-11-09 12:00:00","sideling",8.49
"1510","2019-11-09 13:00:00","sideling",8.49
"1511","2019-11-09 14:00:00","sideling",8.49
"1512","2019-11-09 15:00:00","sideling",8.49
"1513","2019-11-09 16:00:00","sideling",8.49
"1514","2019-11-09 17:00:00","sideling",8.49
"1515","2019-11-09 18:00:00","sideling",8.15
"1516","2019-11-09 19:00:00","sideling",8.15
"1517","2019-11-09 20:00:00","sideling",8.15
"1518","2019-11-09 21:00:00","sideling",8.15
"1519","2019-11-09 22:00:00","sideling",8.15
"1520","2019-11-09 23:00:00","sideling",8.15
"1521","2019-11-10 00:00:00","sideling",8.15
"1522","2019-11-10 01:00:00","sideling",8.15
"1523","2019-11-10 02:00:00","sideling",7.83
"1524","2019-11-10 03:00:00","sideling",7.83
"1525","2019-11-10 04:00:00","sideling",7.83
"1526","2019-11-10 05:00:00","sideling",7.47
"1527","2019-11-10 06:00:00","sideling",7.47
"1528","2019-11-10 07:00:00","sideling",7.47
"1529","2019-11-10 08:00:00","sideling",7.47
"1530","2019-11-10 09:00:00","sideling",7.83
"1531","2019-11-10 10:00:00","sideling",7.47
"1532","2019-11-10 11:00:00","sideling",7.47
"1533","2019-11-10 12:00:00","sideling",7.47
"1534","2019-11-10 13:00:00","sideling",7.47
"1535","2019-11-10 14:00:00","sideling",7.47
"1536","2019-11-10 15:00:00","sideling",7.12
"1537","2019-11-10 16:00:00","sideling",7.12
"1538","2019-11-10 17:00:00","sideling",7.12
"1539","2019-11-10 18:00:00","sideling",7.12
"1540","2019-11-10 19:00:00","sideling",6.78
"1541","2019-11-10 20:00:00","sideling",7.12
"1542","2019-11-10 21:00:00","sideling",7.12
"1543","2019-11-10 22:00:00","sideling",7.12
"1544","2019-11-10 23:00:00","sideling",6.78
"1545","2019-11-11 00:00:00","sideling",6.78
"1546","2019-11-11 01:00:00","sideling",6.78
"1547","2019-11-11 02:00:00","sideling",6.78
"1548","2019-11-11 03:00:00","sideling",6.78
"1549","2019-11-11 04:00:00","sideling",6.78
"1550","2019-11-11 05:00:00","sideling",6.46
"1551","2019-11-11 06:00:00","sideling",6.78
"1552","2019-11-11 07:00:00","sideling",6.46
"1553","2019-11-11 08:00:00","sideling",6.46
"1554","2019-11-11 09:00:00","sideling",6.46
"1555","2019-11-11 10:00:00","sideling",6.46
"1556","2019-11-11 11:00:00","sideling",6.46
"1557","2019-11-11 12:00:00","sideling",6.46
"1558","2019-11-11 13:00:00","sideling",6.46
"1559","2019-11-11 14:00:00","sideling",6.46
"1560","2019-11-11 15:00:00","sideling",6.46
"1561","2019-11-11 16:00:00","sideling",6.46
"1562","2019-11-11 17:00:00","sideling",6.46
"1563","2019-11-11 18:00:00","sideling",6.46
"1564","2019-11-11 19:00:00","sideling",6.15
"1565","2019-11-11 20:00:00","sideling",6.15
"1566","2019-11-11 21:00:00","sideling",6.15
"1567","2019-11-11 22:00:00","sideling",6.15
"1568","2019-11-11 23:00:00","sideling",6.15
"1569","2019-11-12 00:00:00","sideling",6.15
"1570","2019-11-12 01:00:00","sideling",6.15
"1571","2019-11-12 02:00:00","sideling",6.15
"1572","2019-11-12 03:00:00","sideling",5.85
"1573","2019-11-12 04:00:00","sideling",5.85
"1574","2019-11-12 05:00:00","sideling",5.85
"1575","2019-11-12 06:00:00","sideling",6.15
"1576","2019-11-12 07:00:00","sideling",6.15
"1577","2019-11-12 08:00:00","sideling",6.46
"1578","2019-11-12 09:00:00","sideling",6.46
"1579","2019-11-12 10:00:00","sideling",6.46
"1580","2019-11-12 11:00:00","sideling",6.46
"1581","2019-11-12 12:00:00","sideling",6.46
"1582","2019-11-12 13:00:00","sideling",6.46
"1583","2019-11-12 14:00:00","sideling",6.46
"1584","2019-11-12 15:00:00","sideling",6.46
"1585","2019-11-12 16:00:00","sideling",6.15
"1586","2019-11-12 17:00:00","sideling",6.15
"1587","2019-11-12 18:00:00","sideling",6.15
"1588","2019-11-12 19:00:00","sideling",6.15
"1589","2019-11-12 20:00:00","sideling",6.15
"1590","2019-11-12 21:00:00","sideling",6.15
"1591","2019-11-12 22:00:00","sideling",6.15
"1592","2019-11-12 23:00:00","sideling",6.15
"1593","2019-11-13 00:00:00","sideling",6.15
"1594","2019-11-13 01:00:00","sideling",6.15
"1595","2019-11-13 02:00:00","sideling",6.15
"1596","2019-11-13 03:00:00","sideling",6.15
"1597","2019-11-13 04:00:00","sideling",6.15
"1598","2019-11-13 05:00:00","sideling",6.15
"1599","2019-11-13 06:00:00","sideling",6.15
"1600","2019-11-13 07:00:00","sideling",6.15
"1601","2019-11-13 08:00:00","sideling",6.15
"1602","2019-11-13 09:00:00","sideling",6.15
"1603","2019-11-13 10:00:00","sideling",6.15
"1604","2019-11-13 11:00:00","sideling",6.15
"1605","2019-11-13 12:00:00","sideling",5.85
"1606","2019-11-13 13:00:00","sideling",5.85
"1607","2019-11-13 14:00:00","sideling",5.85
"1608","2019-11-13 15:00:00","sideling",5.85
"1609","2019-11-13 16:00:00","sideling",5.85
"1610","2019-11-13 17:00:00","sideling",5.85
"1611","2019-11-13 18:00:00","sideling",5.57
"1612","2019-11-13 19:00:00","sideling",5.57
"1613","2019-11-13 20:00:00","sideling",5.57
"1614","2019-11-13 21:00:00","sideling",5.57
"1615","2019-11-13 22:00:00","sideling",5.57
"1616","2019-11-13 23:00:00","sideling",5.57
"1617","2019-11-14 00:00:00","sideling",5.57
"1618","2019-11-14 01:00:00","sideling",5.57
"1619","2019-11-14 02:00:00","sideling",5.57
"1620","2019-11-14 03:00:00","sideling",5.57
"1621","2019-11-14 04:00:00","sideling",5.57
"1622","2019-11-14 05:00:00","sideling",5.57
"1623","2019-11-14 06:00:00","sideling",5.57
"1624","2019-11-14 07:00:00","sideling",5.57
"1625","2019-11-14 08:00:00","sideling",5.57
"1626","2019-11-14 09:00:00","sideling",5.57
"1627","2019-11-14 10:00:00","sideling",5.29
"1628","2019-11-14 11:00:00","sideling",5.29
"1629","2019-11-14 12:00:00","sideling",5.29
"1630","2019-11-14 13:00:00","sideling",5.29
"1631","2019-11-14 14:00:00","sideling",5.29
"1632","2019-11-14 15:00:00","sideling",5.29
"1633","2019-11-09 00:00:00","pawpaw",923
"1634","2019-11-09 01:00:00","pawpaw",923
"1635","2019-11-09 02:00:00","pawpaw",923
"1636","2019-11-09 03:00:00","pawpaw",916
"1637","2019-11-09 04:00:00","pawpaw",923
"1638","2019-11-09 05:00:00","pawpaw",916
"1639","2019-11-09 06:00:00","pawpaw",910
"1640","2019-11-09 07:00:00","pawpaw",910
"1641","2019-11-09 08:00:00","pawpaw",904
"1642","2019-11-09 09:00:00","pawpaw",910
"1643","2019-11-09 10:00:00","pawpaw",910
"1644","2019-11-09 11:00:00","pawpaw",910
"1645","2019-11-09 12:00:00","pawpaw",910
"1646","2019-11-09 13:00:00","pawpaw",904
"1647","2019-11-09 14:00:00","pawpaw",910
"1648","2019-11-09 15:00:00","pawpaw",904
"1649","2019-11-09 16:00:00","pawpaw",898
"1650","2019-11-09 17:00:00","pawpaw",891
"1651","2019-11-09 18:00:00","pawpaw",885
"1652","2019-11-09 19:00:00","pawpaw",891
"1653","2019-11-09 20:00:00","pawpaw",885
"1654","2019-11-09 21:00:00","pawpaw",891
"1655","2019-11-09 22:00:00","pawpaw",885
"1656","2019-11-09 23:00:00","pawpaw",885
"1657","2019-11-10 00:00:00","pawpaw",879
"1658","2019-11-10 01:00:00","pawpaw",879
"1659","2019-11-10 02:00:00","pawpaw",879
"1660","2019-11-10 03:00:00","pawpaw",872
"1661","2019-11-10 04:00:00","pawpaw",872
"1662","2019-11-10 05:00:00","pawpaw",872
"1663","2019-11-10 06:00:00","pawpaw",872
"1664","2019-11-10 07:00:00","pawpaw",866
"1665","2019-11-10 08:00:00","pawpaw",866
"1666","2019-11-10 09:00:00","pawpaw",860
"1667","2019-11-10 10:00:00","pawpaw",860
"1668","2019-11-10 11:00:00","pawpaw",860
"1669","2019-11-10 12:00:00","pawpaw",860
"1670","2019-11-10 13:00:00","pawpaw",860
"1671","2019-11-10 14:00:00","pawpaw",860
"1672","2019-11-10 15:00:00","pawpaw",860
"1673","2019-11-10 16:00:00","pawpaw",854
