"","DateTime","FW","WSSC","WA_GF","WA_LF","LW"
"876","2019-11-19 12:00:00",82.82,143.42,129.94,0,9.24
"877","2019-11-19 13:00:00",82.82,143.42,129.94,0,9.24
"878","2019-11-19 14:00:00",82.82,143.42,129.94,0,9.24
"879","2019-11-19 15:00:00",82.82,143.42,129.94,0,9.24
"880","2019-11-19 16:00:00",82.82,143.42,129.94,0,9.24
"881","2019-11-19 17:00:00",82.82,143.42,129.94,0,9.24
"882","2019-11-19 18:00:00",82.82,143.42,129.94,0,9.24
"883","2019-11-19 19:00:00",82.82,143.42,129.94,0,9.24
"884","2019-11-19 20:00:00",82.82,143.42,129.94,0,9.24
"885","2019-11-19 21:00:00",82.82,143.42,129.94,0,9.24
"886","2019-11-19 22:00:00",82.82,143.42,129.94,0,9.24
"887","2019-11-19 23:00:00",82.82,143.42,129.94,0,9.24
"888","2019-11-20 00:00:00",86.03,144.39,131.55,0,9.29
"889","2019-11-20 01:00:00",86.03,144.39,131.55,0,9.29
"890","2019-11-20 02:00:00",86.03,144.39,131.55,0,9.29
"891","2019-11-20 03:00:00",86.03,144.39,131.55,0,9.29
"892","2019-11-20 04:00:00",86.03,144.39,131.55,0,9.29
"893","2019-11-20 05:00:00",86.03,144.39,131.55,0,9.29
"894","2019-11-20 06:00:00",86.03,144.39,131.55,0,9.29
"895","2019-11-20 07:00:00",86.03,144.39,131.55,0,9.29
"896","2019-11-20 08:00:00",86.03,144.39,131.55,0,9.29
"897","2019-11-20 09:00:00",86.03,144.39,131.55,0,9.29
"898","2019-11-20 10:00:00",86.03,144.39,131.55,0,9.29
"899","2019-11-20 11:00:00",86.03,144.39,131.55,0,9.29
"900","2019-11-20 12:00:00",86.03,144.39,131.55,0,9.29
"901","2019-11-20 13:00:00",86.03,144.39,131.55,0,9.29
"902","2019-11-20 14:00:00",86.03,144.39,131.55,0,9.29
"903","2019-11-20 15:00:00",86.03,144.39,131.55,0,9.29
"904","2019-11-20 16:00:00",86.03,144.39,131.55,0,9.29
"905","2019-11-20 17:00:00",86.03,144.39,131.55,0,9.29
"906","2019-11-20 18:00:00",86.03,144.39,131.55,0,9.29
"907","2019-11-20 19:00:00",86.03,144.39,131.55,0,9.29
"908","2019-11-20 20:00:00",86.03,144.39,131.55,0,9.29
"909","2019-11-20 21:00:00",86.03,144.39,131.55,0,9.29
"910","2019-11-20 22:00:00",86.03,144.39,131.55,0,9.29
"911","2019-11-20 23:00:00",86.03,144.39,131.55,0,9.29
"912","2019-11-21 00:00:00",87.5,145.24,132.04,0,9.39
"913","2019-11-21 01:00:00",87.5,145.24,132.04,0,9.39
"914","2019-11-21 02:00:00",87.5,145.24,132.04,0,9.39
"915","2019-11-21 03:00:00",87.5,145.24,132.04,0,9.39
"916","2019-11-21 04:00:00",87.5,145.24,132.04,0,9.39
"917","2019-11-21 05:00:00",87.5,145.24,132.04,0,9.39
"918","2019-11-21 06:00:00",87.5,145.24,132.04,0,9.39
"919","2019-11-21 07:00:00",87.5,145.24,132.04,0,9.39
"920","2019-11-21 08:00:00",87.5,145.24,132.04,0,9.39
"921","2019-11-21 09:00:00",87.5,145.24,132.04,0,9.39
"922","2019-11-21 10:00:00",87.5,145.24,132.04,0,9.39
"923","2019-11-21 11:00:00",87.5,145.24,132.04,0,9.39
"924","2019-11-21 12:00:00",87.5,145.24,132.04,0,9.39
"925","2019-11-21 13:00:00",87.5,145.24,132.04,0,9.39
"926","2019-11-21 14:00:00",87.5,145.24,132.04,0,9.39
"927","2019-11-21 15:00:00",87.5,145.24,132.04,0,9.39
"928","2019-11-21 16:00:00",87.5,145.24,132.04,0,9.39
"929","2019-11-21 17:00:00",87.5,145.24,132.04,0,9.39
"930","2019-11-21 18:00:00",87.5,145.24,132.04,0,9.39
"931","2019-11-21 19:00:00",87.5,145.24,132.04,0,9.39
"932","2019-11-21 20:00:00",87.5,145.24,132.04,0,9.39
"933","2019-11-21 21:00:00",87.5,145.24,132.04,0,9.39
"934","2019-11-21 22:00:00",87.5,145.24,132.04,0,9.39
"935","2019-11-21 23:00:00",87.5,145.24,132.04,0,9.39
"936","2019-11-22 00:00:00",90.14,146.79,133.49,0,9.55
"937","2019-11-22 01:00:00",90.14,146.79,133.49,0,9.55
"938","2019-11-22 02:00:00",90.14,146.79,133.49,0,9.55
"939","2019-11-22 03:00:00",90.14,146.79,133.49,0,9.55
"940","2019-11-22 04:00:00",90.14,146.79,133.49,0,9.55
"941","2019-11-22 05:00:00",90.14,146.79,133.49,0,9.55
"942","2019-11-22 06:00:00",90.14,146.79,133.49,0,9.55
"943","2019-11-22 07:00:00",90.14,146.79,133.49,0,9.55
"944","2019-11-22 08:00:00",90.14,146.79,133.49,0,9.55
"945","2019-11-22 09:00:00",90.14,146.79,133.49,0,9.55
"946","2019-11-22 10:00:00",90.14,146.79,133.49,0,9.55
"947","2019-11-22 11:00:00",90.14,146.79,133.49,0,9.55
"948","2019-11-22 12:00:00",90.14,146.79,133.49,0,9.55
"949","2019-11-22 13:00:00",90.14,146.79,133.49,0,9.55
"950","2019-11-22 14:00:00",90.14,146.79,133.49,0,9.55
"951","2019-11-22 15:00:00",90.14,146.79,133.49,0,9.55
"952","2019-11-22 16:00:00",90.14,146.79,133.49,0,9.55
"953","2019-11-22 17:00:00",90.14,146.79,133.49,0,9.55
"954","2019-11-22 18:00:00",90.14,146.79,133.49,0,9.55
"955","2019-11-22 19:00:00",90.14,146.79,133.49,0,9.55
"956","2019-11-22 20:00:00",90.14,146.79,133.49,0,9.55
"957","2019-11-22 21:00:00",90.14,146.79,133.49,0,9.55
"958","2019-11-22 22:00:00",90.14,146.79,133.49,0,9.55
"959","2019-11-22 23:00:00",90.14,146.79,133.49,0,9.55
"960","2019-11-23 00:00:00",92.78,148.55,128.93,0,9.68
"961","2019-11-23 01:00:00",92.78,148.55,128.93,0,9.68
"962","2019-11-23 02:00:00",92.78,148.55,128.93,0,9.68
"963","2019-11-23 03:00:00",92.78,148.55,128.93,0,9.68
"964","2019-11-23 04:00:00",92.78,148.55,128.93,0,9.68
"965","2019-11-23 05:00:00",92.78,148.55,128.93,0,9.68
"966","2019-11-23 06:00:00",92.78,148.55,128.93,0,9.68
"967","2019-11-23 07:00:00",92.78,148.55,128.93,0,9.68
"968","2019-11-23 08:00:00",92.78,148.55,128.93,0,9.68
"969","2019-11-23 09:00:00",92.78,148.55,128.93,0,9.68
"970","2019-11-23 10:00:00",92.78,148.55,128.93,0,9.68
"971","2019-11-23 11:00:00",92.78,148.55,128.93,0,9.68
"972","2019-11-23 12:00:00",92.78,148.55,128.93,0,9.68
"973","2019-11-23 13:00:00",92.78,148.55,128.93,0,9.68
"974","2019-11-23 14:00:00",92.78,148.55,128.93,0,9.68
"975","2019-11-23 15:00:00",92.78,148.55,128.93,0,9.68
"976","2019-11-23 16:00:00",92.78,148.55,128.93,0,9.68
"977","2019-11-23 17:00:00",92.78,148.55,128.93,0,9.68
"978","2019-11-23 18:00:00",92.78,148.55,128.93,0,9.68
"979","2019-11-23 19:00:00",92.78,148.55,128.93,0,9.68
"980","2019-11-23 20:00:00",92.78,148.55,128.93,0,9.68
"981","2019-11-23 21:00:00",92.78,148.55,128.93,0,9.68
"982","2019-11-23 22:00:00",92.78,148.55,128.93,0,9.68
"983","2019-11-23 23:00:00",92.78,148.55,128.93,0,9.68
"984","2019-11-24 00:00:00",95.76,153.69,128.74,0,9.52
"985","2019-11-24 01:00:00",95.76,153.69,128.74,0,9.52
"986","2019-11-24 02:00:00",95.76,153.69,128.74,0,9.52
"987","2019-11-24 03:00:00",95.76,153.69,128.74,0,9.52
"988","2019-11-24 04:00:00",95.76,153.69,128.74,0,9.52
"989","2019-11-24 05:00:00",95.76,153.69,128.74,0,9.52
"990","2019-11-24 06:00:00",95.76,153.69,128.74,0,9.52
"991","2019-11-24 07:00:00",95.76,153.69,128.74,0,9.52
"992","2019-11-24 08:00:00",95.76,153.69,128.74,0,9.52
"993","2019-11-24 09:00:00",95.76,153.69,128.74,0,9.52
"994","2019-11-24 10:00:00",95.76,153.69,128.74,0,9.52
"995","2019-11-24 11:00:00",95.76,153.69,128.74,0,9.52
"996","2019-11-24 12:00:00",95.76,153.69,128.74,0,9.52
"997","2019-11-24 13:00:00",95.76,153.69,128.74,0,9.52
"998","2019-11-24 14:00:00",95.76,153.69,128.74,0,9.52
"999","2019-11-24 15:00:00",95.76,153.69,128.74,0,9.52
"1000","2019-11-24 16:00:00",95.76,153.69,128.74,0,9.52
"1001","2019-11-24 17:00:00",95.76,153.69,128.74,0,9.52
"1002","2019-11-24 18:00:00",95.76,153.69,128.74,0,9.52
"1003","2019-11-24 19:00:00",95.76,153.69,128.74,0,9.52
"1004","2019-11-24 20:00:00",95.76,153.69,128.74,0,9.52
"1005","2019-11-24 21:00:00",95.76,153.69,128.74,0,9.52
"1006","2019-11-24 22:00:00",95.76,153.69,128.74,0,9.52
"1007","2019-11-24 23:00:00",95.76,153.69,128.74,0,9.52
"1008","2019-11-25 00:00:00",94.94,152.93,131.78,0,9.58
"1009","2019-11-25 01:00:00",94.94,152.93,131.78,0,9.58
"1010","2019-11-25 02:00:00",94.94,152.93,131.78,0,9.58
"1011","2019-11-25 03:00:00",94.94,152.93,131.78,0,9.58
"1012","2019-11-25 04:00:00",94.94,152.93,131.78,0,9.58
"1013","2019-11-25 05:00:00",94.94,152.93,131.78,0,9.58
"1014","2019-11-25 06:00:00",94.94,152.93,131.78,0,9.58
"1015","2019-11-25 07:00:00",94.94,152.93,131.78,0,9.58
"1016","2019-11-25 08:00:00",94.94,152.93,131.78,0,9.58
"1017","2019-11-25 09:00:00",94.94,152.93,131.78,0,9.58
"1018","2019-11-25 10:00:00",94.94,152.93,131.78,0,9.58
"1019","2019-11-25 11:00:00",94.94,152.93,131.78,0,9.58
"1020","2019-11-25 12:00:00",94.94,152.93,131.78,0,9.58
"1021","2019-11-25 13:00:00",94.94,152.93,131.78,0,9.58
"1022","2019-11-25 14:00:00",94.94,152.93,131.78,0,9.58
"1023","2019-11-25 15:00:00",94.94,152.93,131.78,0,9.58
"1024","2019-11-25 16:00:00",94.94,152.93,131.78,0,9.58
"1025","2019-11-25 17:00:00",94.94,152.93,131.78,0,9.58
"1026","2019-11-25 18:00:00",94.94,152.93,131.78,0,9.58
"1027","2019-11-25 19:00:00",94.94,152.93,131.78,0,9.58
"1028","2019-11-25 20:00:00",94.94,152.93,131.78,0,9.58
"1029","2019-11-25 21:00:00",94.94,152.93,131.78,0,9.58
"1030","2019-11-25 22:00:00",94.94,152.93,131.78,0,9.58
"1031","2019-11-25 23:00:00",94.94,152.93,131.78,0,9.58
"1032","2019-11-26 00:00:00",86.3,148.61,135.52,0,9.24
"1033","2019-11-26 01:00:00",86.3,148.61,135.52,0,9.24
"1034","2019-11-26 02:00:00",86.3,148.61,135.52,0,9.24
"1035","2019-11-26 03:00:00",86.3,148.61,135.52,0,9.24
"1036","2019-11-26 04:00:00",86.3,148.61,135.52,0,9.24
"1037","2019-11-26 05:00:00",86.3,148.61,135.52,0,9.24
"1038","2019-11-26 06:00:00",86.3,148.61,135.52,0,9.24
"1039","2019-11-26 07:00:00",86.3,148.61,135.52,0,9.24
"1040","2019-11-26 08:00:00",86.3,148.61,135.52,0,9.24
"1041","2019-11-26 09:00:00",86.3,148.61,135.52,0,9.24
"1042","2019-11-26 10:00:00",86.3,148.61,135.52,0,9.24
"1043","2019-11-26 11:00:00",86.3,148.61,135.52,0,9.24
"1044","2019-11-26 12:00:00",86.3,148.61,135.52,0,9.24
"1045","2019-11-26 13:00:00",86.3,148.61,135.52,0,9.24
"1046","2019-11-26 14:00:00",86.3,148.61,135.52,0,9.24
"1047","2019-11-26 15:00:00",86.3,148.61,135.52,0,9.24
"1048","2019-11-26 16:00:00",86.3,148.61,135.52,0,9.24
"1049","2019-11-26 17:00:00",86.3,148.61,135.52,0,9.24
"1050","2019-11-26 18:00:00",86.3,148.61,135.52,0,9.24
"1051","2019-11-26 19:00:00",86.3,148.61,135.52,0,9.24
"1052","2019-11-26 20:00:00",86.3,148.61,135.52,0,9.24
"1053","2019-11-26 21:00:00",86.3,148.61,135.52,0,9.24
"1054","2019-11-26 22:00:00",86.3,148.61,135.52,0,9.24
"1055","2019-11-26 23:00:00",86.3,148.61,135.52,0,9.24
"1056","2019-11-27 00:00:00",71.51,139.8,126.2,0,7.92
"1057","2019-11-27 01:00:00",71.51,139.8,126.2,0,7.92
"1058","2019-11-27 02:00:00",71.51,139.8,126.2,0,7.92
"1059","2019-11-27 03:00:00",71.51,139.8,126.2,0,7.92
"1060","2019-11-27 04:00:00",71.51,139.8,126.2,0,7.92
"1061","2019-11-27 05:00:00",71.51,139.8,126.2,0,7.92
"1062","2019-11-27 06:00:00",71.51,139.8,126.2,0,7.92
"1063","2019-11-27 07:00:00",71.51,139.8,126.2,0,7.92
"1064","2019-11-27 08:00:00",71.51,139.8,126.2,0,7.92
"1065","2019-11-27 09:00:00",71.51,139.8,126.2,0,7.92
"1066","2019-11-27 10:00:00",71.51,139.8,126.2,0,7.92
"1067","2019-11-27 11:00:00",71.51,139.8,126.2,0,7.92
"1068","2019-11-27 12:00:00",71.51,139.8,126.2,0,7.92
"1069","2019-11-27 13:00:00",71.51,139.8,126.2,0,7.92
"1070","2019-11-27 14:00:00",71.51,139.8,126.2,0,7.92
"1071","2019-11-27 15:00:00",71.51,139.8,126.2,0,7.92
"1072","2019-11-27 16:00:00",71.51,139.8,126.2,0,7.92
"1073","2019-11-27 17:00:00",71.51,139.8,126.2,0,7.92
"1074","2019-11-27 18:00:00",71.51,139.8,126.2,0,7.92
"1075","2019-11-27 19:00:00",71.51,139.8,126.2,0,7.92
"1076","2019-11-27 20:00:00",71.51,139.8,126.2,0,7.92
"1077","2019-11-27 21:00:00",71.51,139.8,126.2,0,7.92
"1078","2019-11-27 22:00:00",71.51,139.8,126.2,0,7.92
"1079","2019-11-27 23:00:00",71.51,139.8,126.2,0,7.92
