huc8,catalogingunitdescription,datatype,source,sampletype,sampledate,layer,latitude,longitude,pdepth,salzone,samplevolume,units,station,totaldepth,sampletime
,,phytp,odu/pel,c,2013-06-12t00:00:00,ap,36.76987,-76.29605,2,n,15,liter,sbe5,8,11:50:00
,,phytp,odu/pel,c,2013-07-10t00:00:00,ap,36.76987,-76.29605,3,n,15,liter,sbe5,7,10:45:00
,,phytp,odu/pel,c,2013-08-08t00:00:00,ap,36.76987,-76.29605,2,n,15,liter,sbe5,7,11:10:00
,,phytp,odu/pel,c,2013-09-11t00:00:00,ap,36.76987,-76.29605,1,n,15,liter,sbe5,3,10:45:00
,,phytp,odu/pel,c,2013-10-30t00:00:00,ap,36.76987,-76.29605,3,n,15,liter,sbe5,4,10:30:00
,,phytp,odu/pel,c,2014-03-12t00:00:00,ap,36.76987,-76.29605,2,n,15,liter,sbe5,6,10:15:00
,,phytp,odu/pel,c,2014-04-09t00:00:00,ap,36.76987,-76.29605,2,n,15,liter,sbe5,7,11:00:00
,,phytp,odu/pel,c,2014-05-14t00:00:00,ap,36.76987,-76.29605,2,n,15,liter,sbe5,6,10:30:00
,,phytp,odu/pel,c,2014-06-12t00:00:00,ap,36.76987,-76.29605,2,n,15,liter,sbe5,5,09:45:00
,,phytp,odu/pel,c,2014-07-09t00:00:00,ap,36.76987,-76.29605,2,n,15,liter,sbe5,7,11:45:00
,,phytp,odu/pel,c,2014-08-13t00:00:00,ap,36.76987,-76.29605,3,n,15,liter,sbe5,9,11:00:00
,,phytp,odu/pel,c,2014-09-10t00:00:00,ap,36.76987,-76.29605,2.5,n,15,liter,sbe5,5,11:00:00
,,phytp,odu/pel,c,2014-10-29t00:00:00,ap,36.76987,-76.29605,4,n,15,liter,sbe5,4,10:20:00
,,phytp,odu/pel,c,2015-03-19t00:00:00,ap,36.76987,-76.29605,2,n,15,liter,sbe5,4,11:45:00
,,phytp,odu/pel,c,2015-05-20t00:00:00,ap,36.76987,-76.29605,3,n,15,liter,sbe5,5,11:00:00
,,phytp,odu/pel,c,2015-06-25t00:00:00,ap,36.76987,-76.29605,1,n,15,liter,sbe5,6,11:30:00
,,phytp,odu/pel,c,2015-07-15t00:00:00,ap,36.76987,-76.29605,2,n,15,liter,sbe5,8,11:00:00
,,phytp,odu/pel,c,2015-08-11t00:00:00,ap,36.76987,-76.29605,2,n,15,liter,sbe5,6,10:50:00
,,phytp,odu/pel,c,2015-09-10t00:00:00,ap,36.76987,-76.29605,4,n,15,liter,sbe5,6,11:25:00
,,phytp,odu/pel,c,2016-03-09t00:00:00,ap,36.76987,-76.29605,2,n,15,liter,sbe5,7,11:15:00
,,phytp,odu/pel,c,2016-04-14t00:00:00,ap,36.76987,-76.29605,2,n,15,liter,sbe5,7,10:45:00
,,phytp,odu/pel,c,2016-07-13t00:00:00,ap,36.76987,-76.29605,1,n,15,liter,sbe5,8,11:30:00
,,phytp,odu/pel,c,2016-08-10t00:00:00,ap,36.76987,-76.29605,1,n,15,liter,sbe5,7,11:00:00
,,phytp,odu/pel,c,2016-09-14t00:00:00,ap,36.76987,-76.29605,2,n,15,liter,sbe5,7,11:30:00
,,phytp,odu/pel,c,2016-10-13t00:00:00,ap,36.76987,-76.29605,1,n,15,liter,sbe5,7,11:40:00
,,phytp,odu/pel,c,2013-03-27t00:00:00,ap,38.01847,-76.90928,2,n,15,liter,tf3.3,8,12:00:00
,,phytp,odu/pel,c,2013-04-09t00:00:00,ap,38.01847,-76.90928,2,n,15,liter,tf3.3,8,11:40:00
,,phytp,odu/pel,c,2013-05-14t00:00:00,ap,38.01847,-76.90928,1,n,15,liter,tf3.3,10,13:00:00
,,phytp,odu/pel,c,2013-06-11t00:00:00,ap,38.01847,-76.90928,2,n,15,liter,tf3.3,10,12:50:00
,,phytp,odu/pel,c,2013-07-09t00:00:00,ap,38.01847,-76.90928,1,n,15,liter,tf3.3,8,14:30:00
,,phytp,odu/pel,c,2013-08-13t00:00:00,ap,38.01847,-76.90928,1,n,15,liter,tf3.3,8,15:15:00
,,phytp,odu/pel,c,2013-09-10t00:00:00,ap,38.01847,-76.90928,2,n,15,liter,tf3.3,8,14:20:00
,,phytp,odu/pel,c,2013-10-22t00:00:00,ap,38.01847,-76.90928,2,n,15,liter,tf3.3,9,15:00:00
,,phytp,odu/pel,c,2014-03-11t00:00:00,ap,38.01847,-76.90928,1,n,15,liter,tf3.3,4,15:30:00
,,phytp,odu/pel,c,2014-04-08t00:00:00,ap,38.01847,-76.90928,1,n,15,liter,tf3.3,7,13:10:00
,,phytp,odu/pel,c,2014-05-13t00:00:00,ap,38.01847,-76.90928,1,n,15,liter,tf3.3,6,14:30:00
,,phytp,odu/pel,c,2014-06-10t00:00:00,ap,38.01847,-76.90928,1,n,15,liter,tf3.3,9,14:00:00
,,phytp,odu/pel,c,2014-07-08t00:00:00,ap,38.01847,-76.90928,2,n,15,liter,tf3.3,8,14:30:00
,,phytp,odu/pel,c,2014-08-14t00:00:00,ap,38.01847,-76.90928,1,n,15,liter,tf3.3,8,14:45:00
,,phytp,odu/pel,c,2014-09-17t00:00:00,ap,38.01847,-76.90928,1.5,,15,liter,tf3.3,6,15:00:00
,,phytp,odu/pel,c,2014-10-30t00:00:00,ap,38.01847,-76.90928,1.5,n,15,liter,tf3.3,5,15:30:00
,,phytp,odu/pel,c,2015-03-19t00:00:00,ap,38.01847,-76.90928,1,n,15,liter,tf3.3,9,15:00:00
,,phytp,odu/pel,c,2015-05-12t00:00:00,ap,38.01847,-76.90928,1,n,15,liter,tf3.3,7,14:15:00
,,phytp,odu/pel,c,2015-06-09t00:00:00,ap,38.01847,-76.90928,1,n,15,liter,tf3.3,8,15:30:00
,,phytp,odu/pel,c,2015-07-14t00:00:00,ap,38.01847,-76.90928,3,n,15,liter,tf3.3,8,14:45:00
,,phytp,odu/pel,c,2015-09-09t00:00:00,ap,38.01847,-76.90928,3,n,15,liter,tf3.3,9,15:00:00
,,phytp,odu/pel,c,2015-10-15t00:00:00,ap,38.01847,-76.90928,1,n,15,liter,tf3.3,8,14:20:00
,,phytp,odu/pel,c,2016-03-17t00:00:00,ap,38.01847,-76.90928,1,n,15,liter,tf3.3,8,13:45:00
,,phytp,odu/pel,c,2016-04-21t00:00:00,ap,38.01847,-76.90928,1,n,15,liter,tf3.3,8,13:40:00
,,phytp,odu/pel,c,2016-05-10t00:00:00,ap,38.01847,-76.90928,1,n,15,liter,tf3.3,7,13:10:00
,,phytp,odu/pel,c,2016-06-15t00:00:00,ap,38.01847,-76.90928,1,n,15,liter,tf3.3,8,13:15:00
,,phytp,odu/pel,c,2016-07-21t00:00:00,ap,38.01847,-76.90928,2,n,15,liter,tf3.3,8,13:40:00
,,phytp,odu/pel,c,2016-08-09t00:00:00,ap,38.01847,-76.90928,2,n,15,liter,tf3.3,8,13:30:00
,,phytp,odu/pel,c,2016-09-13t00:00:00,ap,38.01847,-76.90928,1,n,15,liter,tf3.3,8,13:50:00
,,phytp,odu/pel,c,2016-10-12t00:00:00,ap,38.01847,-76.90928,1,n,15,liter,tf3.3,9,14:00:00
,,phytp,odu/pel,c,2013-03-19t00:00:00,ap,37.57999,-77.02128,1,n,15,liter,tf4.2,10,12:50:00
,,phytp,odu/pel,c,2013-04-16t00:00:00,ap,37.57999,-77.02128,1,n,15,liter,tf4.2,7,14:00:00
,,phytp,odu/pel,c,2013-05-21t00:00:00,ap,37.57999,-77.02128,2,n,15,liter,tf4.2,6,09:50:00
,,phytp,odu/pel,c,2013-06-18t00:00:00,ap,37.57999,-77.02128,1,n,15,liter,tf4.2,11,10:20:00
,,phytp,odu/pel,c,2013-07-16t00:00:00,ap,37.57999,-77.02128,2,n,15,liter,tf4.2,5,11:30:00
,,phytp,odu/pel,c,2013-08-20t00:00:00,ap,37.57999,-77.02128,2,n,15,liter,tf4.2,8,11:50:00
,,phytp,odu/pel,c,2013-09-17t00:00:00,ap,37.57999,-77.02128,2,n,15,liter,tf4.2,8,11:25:00
,,phytp,odu/pel,c,2013-10-16t00:00:00,ap,37.57999,-77.02128,2,n,15,liter,tf4.2,8,11:50:00
,,phytp,odu/pel,c,2014-03-20t00:00:00,ap,37.57999,-77.02128,1,n,15,liter,tf4.2,1,11:45:00
,,phytp,odu/pel,c,2014-04-17t00:00:00,ap,37.57999,-77.02128,1,n,15,liter,tf4.2,1,11:20:00
,,phytp,odu/pel,c,2014-05-20t00:00:00,ap,37.57999,-77.02128,1,n,15,liter,tf4.2,8,11:15:00
,,phytp,odu/pel,c,2014-06-17t00:00:00,ap,37.57999,-77.02128,2,n,15,liter,tf4.2,8,11:45:00
,,phytp,odu/pel,c,2014-07-15t00:00:00,ap,37.57999,-77.02128,,n,15,liter,tf4.2,,11:15:00
,,phytp,odu/pel,c,2014-08-19t00:00:00,ap,37.57999,-77.02128,2,n,15,liter,tf4.2,8,11:40:00
,,phytp,odu/pel,c,2014-09-16t00:00:00,ap,37.57999,-77.02128,3,n,15,liter,tf4.2,9,10:45:00
,,phytp,odu/pel,c,2014-10-21t00:00:00,ap,37.57999,-77.02128,2,n,15,liter,tf4.2,8,11:20:00
,,phytp,odu/pel,c,2015-03-17t00:00:00,ap,37.57999,-77.02128,1,n,15,liter,tf4.2,9,12:30:00
,,phytp,odu/pel,c,2015-04-21t00:00:00,ap,37.57999,-77.02128,1,n,15,liter,tf4.2,3,11:30:00
,,phytp,odu/pel,c,2015-05-19t00:00:00,ap,37.57999,-77.02128,2,n,15,liter,tf4.2,7,12:00:00
,,phytp,odu/pel,c,2015-06-16t00:00:00,ap,37.57999,-77.02128,1,n,15,liter,tf4.2,7,11:05:00
,,phytp,odu/pel,c,2015-07-21t00:00:00,ap,37.57999,-77.02128,1,n,15,liter,tf4.2,2,11:20:00
,,phytp,odu/pel,c,2015-08-18t00:00:00,ap,37.57999,-77.02128,1,n,15,liter,tf4.2,2,11:05:00
,,phytp,odu/pel,c,2015-09-15t00:00:00,ap,37.57999,-77.02128,1,n,15,liter,tf4.2,2,11:40:00
,,phytp,odu/pel,c,2015-10-20t00:00:00,ap,37.57999,-77.02128,2,n,15,liter,tf4.2,8,10:55:00
,,phytp,odu/pel,c,2016-03-08t00:00:00,ap,37.57999,-77.02128,2,n,15,liter,tf4.2,7,11:50:00
,,phytp,odu/pel,c,2016-04-19t00:00:00,ap,37.57999,-77.02128,2,n,15,liter,tf4.2,8,11:04:00
,,phytp,odu/pel,c,2016-05-25t00:00:00,ap,37.57999,-77.02128,2,n,15,liter,tf4.2,7,13:50:00
,,phytp,odu/pel,c,2016-06-21t00:00:00,ap,37.57999,-77.02128,2,n,15,liter,tf4.2,7,13:40:00
,,phytp,odu/pel,c,2016-07-19t00:00:00,ap,37.57999,-77.02128,1,n,15,liter,tf4.2,8,13:15:00
,,phytp,odu/pel,c,2016-08-16t00:00:00,ap,37.57999,-77.02128,2,n,15,liter,tf4.2,7,11:00:00
,,phytp,odu/pel,c,2016-09-20t00:00:00,ap,37.57999,-77.02128,3,n,15,liter,tf4.2,8,13:00:00
,,phytp,odu/pel,c,2016-10-18t00:00:00,ap,37.57999,-77.02128,1,n,15,liter,tf4.2,6,13:10:00
,,phytp,odu/pel,c,2013-03-05t00:00:00,ap,37.31265,-77.23283,2,n,15,liter,tf5.5,4,11:00:00
,,phytp,odu/pel,c,2013-04-02t00:00:00,ap,37.31265,-77.23283,2,n,15,liter,tf5.5,8,14:30:00
,,phytp,odu/pel,c,2013-05-09t00:00:00,ap,37.31265,-77.23283,2,n,15,liter,tf5.5,8,11:15:00
,,phytp,odu/pel,c,2013-06-06t00:00:00,ap,37.31265,-77.23283,2,n,15,liter,tf5.5,10,13:30:00
,,phytp,odu/pel,c,2013-07-18t00:00:00,ap,37.31265,-77.23283,1,n,15,liter,tf5.5,10,13:00:00
,,phytp,odu/pel,c,2013-08-15t00:00:00,ap,37.31265,-77.23283,2,n,15,liter,tf5.5,10,13:10:00
,,phytp,odu/pel,c,2013-09-04t00:00:00,ap,37.31265,-77.23283,2,n,15,liter,tf5.5,10,12:35:00
,,phytp,odu/pel,c,2013-10-01t00:00:00,ap,37.31265,-77.23283,2,n,15,liter,tf5.5,11,12:25:00
,,phytp,odu/pel,c,2014-04-01t00:00:00,ap,37.31265,-77.23283,2,n,15,liter,tf5.5,10,13:15:00
,,phytp,odu/pel,c,2014-05-06t00:00:00,ap,37.31265,-77.23283,1,n,15,liter,tf5.5,11,13:20:00
,,phytp,odu/pel,c,2014-06-03t00:00:00,ap,37.31265,-77.23283,1,n,15,liter,tf5.5,10,12:50:00
,,phytp,odu/pel,c,2014-07-01t00:00:00,ap,37.31265,-77.23283,2.5,n,15,liter,tf5.5,10,13:40:00
,,phytp,odu/pel,c,2014-08-05t00:00:00,ap,37.31265,-77.23283,2,n,15,liter,tf5.5,10,13:15:00
,,phytp,odu/pel,c,2014-09-03t00:00:00,ap,37.31265,-77.23283,2,n,15,liter,tf5.5,10,12:34:00
,,phytp,odu/pel,c,2014-10-07t00:00:00,ap,37.31265,-77.23283,1,n,15,liter,tf5.5,11,12:45:00
,,phytp,odu/pel,c,2015-03-12t00:00:00,ap,37.31265,-77.23283,1,n,15,liter,tf5.5,10,13:30:00
,,phytp,odu/pel,c,2015-05-05t00:00:00,ap,37.31265,-77.23283,2,n,15,liter,tf5.5,10,12:55:00
,,phytp,odu/pel,c,2015-06-18t00:00:00,ap,37.31265,-77.23283,1,n,15,liter,tf5.5,9,12:30:00
,,phytp,odu/pel,c,2015-07-07t00:00:00,ap,37.31265,-77.23283,2,n,15,liter,tf5.5,11,13:10:00
,,phytp,odu/pel,c,2015-08-06t00:00:00,ap,37.31265,-77.23283,2,n,15,liter,tf5.5,10,13:00:00
,,phytp,odu/pel,c,2015-09-17t00:00:00,ap,37.31265,-77.23283,2,n,15,liter,tf5.5,10,12:40:00
,,phytp,odu/pel,c,2016-03-15t00:00:00,ap,37.31265,-77.23283,2,n,15,liter,tf5.5,10,13:10:00
,,phytp,odu/pel,c,2016-04-14t00:00:00,ap,37.31265,-77.23283,3,n,15,liter,tf5.5,10,12:00:00
,,phytp,odu/pel,c,2016-05-12t00:00:00,ap,37.31265,-77.23283,3,n,15,liter,tf5.5,10,11:50:00
,,phytp,odu/pel,c,2016-06-07t00:00:00,ap,37.31265,-77.23283,1,n,15,liter,tf5.5,9,12:15:00
,,phytp,odu/pel,c,2016-07-12t00:00:00,ap,37.31265,-77.23283,2,n,15,liter,tf5.5,11,12:30:00
,,phytp,odu/pel,c,2016-08-02t00:00:00,ap,37.31265,-77.23283,2,n,15,liter,tf5.5,10,11:40:00
,,phytp,odu/pel,c,2016-09-07t00:00:00,ap,37.31265,-77.23283,1,n,15,liter,tf5.5,10,12:05:00
,,phytp,odu/pel,c,2016-10-04t00:00:00,ap,37.31265,-77.23283,2,n,15,liter,tf5.5,10,12:25:00
,,phytp,odu/pel,c,2013-01-16t00:00:00,ap,37.24181,-76.38634,4,p,15,liter,we4.2,13,11:41:00
,,phytp,odu/pel,c,2013-01-16t00:00:00,bp,37.24181,-76.38634,12.5,p,15,liter,we4.2,13,11:41:00
,,phytp,odu/pel,c,2013-02-14t00:00:00,bp,37.24181,-76.38634,11.5,p,15,liter,we4.2,12,16:03:00
,,phytp,odu/pel,c,2013-02-14t00:00:00,ap,37.24181,-76.38634,4,p,15,liter,we4.2,12,16:03:00
,,phytp,odu/pel,c,2013-03-20t00:00:00,bp,37.24181,-76.38634,11.5,p,15,liter,we4.2,12,09:53:00
,,phytp,odu/pel,c,2013-03-20t00:00:00,ap,37.24181,-76.38634,2,m,15,liter,we4.2,12,09:53:00
,,phytp,odu/pel,c,2013-04-17t00:00:00,ap,37.24181,-76.38634,9,p,15,liter,we4.2,13,07:25:00
,,phytp,odu/pel,c,2013-04-17t00:00:00,bp,37.24181,-76.38634,12.5,p,15,liter,we4.2,13,07:25:00
,,phytp,odu/pel,c,2013-05-14t00:00:00,ap,37.24181,-76.38634,3,m,15,liter,we4.2,12,14:46:00
,,phytp,odu/pel,c,2013-05-14t00:00:00,bp,37.24181,-76.38634,11.5,p,15,liter,we4.2,12,14:46:00
,,phytp,odu/pel,c,2013-06-03t00:00:00,ap,37.24181,-76.38634,5,p,15,liter,we4.2,12,09:59:00
,,phytp,odu/pel,c,2013-06-03t00:00:00,bp,37.24181,-76.38634,11.5,p,15,liter,we4.2,12,09:59:00
,,phytp,odu/pel,c,2013-07-18t00:00:00,ap,37.24181,-76.38634,7,p,15,liter,we4.2,12,09:34:00
,,phytp,odu/pel,c,2013-07-18t00:00:00,bp,37.24181,-76.38634,11.5,p,15,liter,we4.2,12,09:34:00
,,phytp,odu/pel,c,2013-08-13t00:00:00,ap,37.24181,-76.38634,8,p,15,liter,we4.2,13,14:50:00
,,phytp,odu/pel,c,2013-08-13t00:00:00,bp,37.24181,-76.38634,12.5,p,15,liter,we4.2,13,14:50:00
,,phytp,odu/pel,c,2013-09-19t00:00:00,ap,37.24181,-76.38634,4,p,15,liter,we4.2,13,16:50:00
,,phytp,odu/pel,c,2013-09-19t00:00:00,bp,37.24181,-76.38634,12.5,p,15,liter,we4.2,13,16:50:00
,,phytp,odu/pel,c,2013-10-22t00:00:00,ap,37.24181,-76.38634,4,p,15,liter,we4.2,13,17:27:00
,,phytp,odu/pel,c,2013-10-22t00:00:00,bp,37.24181,-76.38634,12.5,p,15,liter,we4.2,13,17:27:00
,,phytp,odu/pel,c,2013-11-11t00:00:00,bp,37.24181,-76.38634,12.5,p,15,liter,we4.2,13,12:31:00
,,phytp,odu/pel,c,2013-11-11t00:00:00,ap,37.24181,-76.38634,4,p,15,liter,we4.2,13,12:31:00
,,phytp,odu/pel,c,2013-12-12t00:00:00,ap,37.24181,-76.38634,4,p,15,liter,we4.2,13,12:09:00
,,phytp,odu/pel,c,2013-12-12t00:00:00,bp,37.24181,-76.38634,12.5,p,15,liter,we4.2,13,12:09:00
,,phytp,odu/pel,c,2014-02-17t00:00:00,ap,37.24181,-76.38634,9,p,15,liter,we4.2,13,14:53:00
,,phytp,odu/pel,c,2014-02-17t00:00:00,bp,37.24181,-76.38634,12.5,p,15,liter,we4.2,13,14:53:00
,,phytp,odu/pel,c,2014-03-20t00:00:00,ap,37.24181,-76.38634,4,p,15,liter,we4.2,12,16:38:00
,,phytp,odu/pel,c,2014-03-20t00:00:00,bp,37.24181,-76.38634,11.5,p,15,liter,we4.2,12,16:38:00
,,phytp,odu/pel,c,2014-04-14t00:00:00,ap,37.24181,-76.38634,6,m,15,liter,we4.2,13,13:54:00
,,phytp,odu/pel,c,2014-04-14t00:00:00,bp,37.24181,-76.38634,12.5,p,15,liter,we4.2,13,13:54:00
,,phytp,odu/pel,c,2014-05-14t00:00:00,ap,37.24181,-76.38634,7,m,15,liter,we4.2,12,09:54:00
,,phytp,odu/pel,c,2014-05-14t00:00:00,bp,37.24181,-76.38634,11.5,p,15,liter,we4.2,12,09:54:00
,,phytp,odu/pel,c,2014-06-04t00:00:00,ap,37.24181,-76.38634,4,m,15,liter,we4.2,12,07:33:00
,,phytp,odu/pel,c,2014-06-04t00:00:00,bp,37.24181,-76.38634,11.5,p,15,liter,we4.2,12,07:33:00
,,phytp,odu/pel,c,2014-07-07t00:00:00,ap,37.24181,-76.38634,4,m,15,liter,we4.2,11,10:14:00
,,phytp,odu/pel,c,2014-07-07t00:00:00,bp,37.24181,-76.38634,10.5,m,15,liter,we4.2,11,10:14:00
,,phytp,odu/pel,c,2014-08-06t00:00:00,bp,37.24181,-76.38634,11.5,p,15,liter,we4.2,12,08:34:00
,,phytp,odu/pel,c,2014-08-06t00:00:00,ap,37.24181,-76.38634,9,p,15,liter,we4.2,12,08:34:00
,,phytp,odu/pel,c,2014-09-17t00:00:00,ap,37.24181,-76.38634,4,p,15,liter,we4.2,12,09:39:00
,,phytp,odu/pel,c,2014-09-17t00:00:00,bp,37.24181,-76.38634,11.5,p,15,liter,we4.2,12,09:39:00
,,phytp,odu/pel,c,2014-10-22t00:00:00,ap,37.24181,-76.38634,4,p,15,liter,we4.2,12,07:36:00
,,phytp,odu/pel,c,2014-10-22t00:00:00,bp,37.24181,-76.38634,11.5,p,15,liter,we4.2,12,07:36:00
,,phytp,odu/pel,c,2014-11-25t00:00:00,ap,37.24181,-76.38634,4,p,15,liter,we4.2,12,13:40:00
,,phytp,odu/pel,c,2014-11-25t00:00:00,bp,37.24181,-76.38634,11.5,p,15,liter,we4.2,12,13:40:00
,,phytp,odu/pel,c,2014-12-17t00:00:00,ap,37.24181,-76.38634,8,p,15,liter,we4.2,12,09:25:00
,,phytp,odu/pel,c,2014-12-17t00:00:00,bp,37.24181,-76.38634,11.5,p,15,liter,we4.2,12,09:25:00
,,phytp,odu/pel,c,2015-01-12t00:00:00,ap,37.24181,-76.38634,4,p,15,liter,we4.2,12,13:41:00
,,phytp,odu/pel,c,2015-01-12t00:00:00,bp,37.24181,-76.38634,11.5,p,15,liter,we4.2,12,13:41:00
,,phytp,odu/pel,c,2015-02-09t00:00:00,bp,37.24181,-76.38634,11.5,p,15,liter,we4.2,12,14:00:00
,,phytp,odu/pel,c,2015-02-09t00:00:00,ap,37.24181,-76.38634,8,p,15,liter,we4.2,12,14:00:00
,,phytp,odu/pel,c,2015-03-09t00:00:00,bp,37.24181,-76.38634,11.5,p,15,liter,we4.2,12,14:23:00
,,phytp,odu/pel,c,2015-03-09t00:00:00,ap,37.24181,-76.38634,4,p,15,liter,we4.2,12,14:23:00
,,phytp,odu/pel,c,2015-04-08t00:00:00,ap,37.24181,-76.38634,3,p,15,liter,we4.2,11,07:31:00
,,phytp,odu/pel,c,2015-04-08t00:00:00,bp,37.24181,-76.38634,10.5,p,15,liter,we4.2,11,07:31:00
,,phytp,odu/pel,c,2015-05-07t00:00:00,ap,37.24181,-76.38634,9,p,15,liter,we4.2,12,09:53:00
,,phytp,odu/pel,c,2015-05-07t00:00:00,bp,37.24181,-76.38634,11.5,p,15,liter,we4.2,12,09:53:00
,,phytp,odu/pel,c,2015-06-05t00:00:00,ap,37.24181,-76.38634,9,p,15,liter,we4.2,12,08:51:00
,,phytp,odu/pel,c,2015-06-05t00:00:00,bp,37.24181,-76.38634,11.5,p,15,liter,we4.2,12,08:51:00
,,phytp,odu/pel,c,2015-07-08t00:00:00,ap,37.24181,-76.38634,3,p,15,liter,we4.2,11,10:40:00
,,phytp,odu/pel,c,2015-07-08t00:00:00,bp,37.24181,-76.38634,10.5,p,15,liter,we4.2,11,10:40:00
,,phytp,odu/pel,c,2015-08-06t00:00:00,ap,37.24181,-76.38634,3,p,15,liter,we4.2,11,09:02:00
,,phytp,odu/pel,c,2015-08-06t00:00:00,bp,37.24181,-76.38634,10.5,p,15,liter,we4.2,11,09:02:00
,,phytp,odu/pel,c,2015-10-22t00:00:00,bp,37.24181,-76.38634,11.5,p,15,liter,we4.2,12,07:52:00
,,phytp,odu/pel,c,2015-10-22t00:00:00,ap,37.24181,-76.38634,4,p,15,liter,we4.2,12,07:52:00
,,phytp,odu/pel,c,2015-11-24t00:00:00,bp,37.24181,-76.38634,11.5,p,15,liter,we4.2,12,13:06:00
,,phytp,odu/pel,c,2015-11-24t00:00:00,ap,37.24181,-76.38634,4,p,15,liter,we4.2,12,13:06:00
,,phytp,odu/pel,c,2015-12-15t00:00:00,ap,37.24181,-76.38634,4,p,15,liter,we4.2,13,10:50:00
,,phytp,odu/pel,c,2015-12-15t00:00:00,bp,37.24181,-76.38634,12.5,p,15,liter,we4.2,13,10:50:00
,,phytp,odu/pel,c,2016-01-11t00:00:00,ap,37.24181,-76.38634,6,p,15,liter,we4.2,12,15:44:00
,,phytp,odu/pel,c,2016-01-11t00:00:00,bp,37.24181,-76.38634,11.5,p,15,liter,we4.2,12,15:44:00
,,phytp,odu/pel,c,2016-02-09t00:00:00,bp,37.24181,-76.38634,12.5,p,15,liter,we4.2,13,11:29:00
,,phytp,odu/pel,c,2016-02-09t00:00:00,ap,37.24181,-76.38634,9,p,15,liter,we4.2,13,11:29:00
,,phytp,odu/pel,c,2016-03-14t00:00:00,bp,37.24181,-76.38634,12.5,p,15,liter,we4.2,13,15:48:00
,,phytp,odu/pel,c,2016-03-14t00:00:00,ap,37.24181,-76.38634,4,p,15,liter,we4.2,13,15:48:00
,,phytp,odu/pel,c,2016-04-18t00:00:00,ap,37.24181,-76.38634,3,p,15,liter,we4.2,11,19:02:00
,,phytp,odu/pel,c,2016-04-18t00:00:00,bp,37.24181,-76.38634,10.5,p,15,liter,we4.2,11,19:02:00
,,phytp,odu/pel,c,2016-05-10t00:00:00,ap,37.24181,-76.38634,4,p,15,liter,we4.2,13,14:13:00
,,phytp,odu/pel,c,2016-05-10t00:00:00,bp,37.24181,-76.38634,12.5,p,15,liter,we4.2,13,14:13:00
,,phytp,odu/pel,c,2016-06-07t00:00:00,ap,37.24181,-76.38634,4,m,15,liter,we4.2,12,16:37:00
,,phytp,odu/pel,c,2016-06-07t00:00:00,bp,37.24181,-76.38634,11.5,p,15,liter,we4.2,12,16:37:00
,,phytp,odu/pel,c,2016-07-13t00:00:00,ap,37.24181,-76.38634,8,p,15,liter,we4.2,12,07:19:00
,,phytp,odu/pel,c,2016-07-13t00:00:00,bp,37.24181,-76.38634,11.5,p,15,liter,we4.2,12,07:19:00
,,phytp,odu/pel,c,2016-08-10t00:00:00,ap,37.24181,-76.38634,4,p,15,liter,we4.2,12,09:38:00
,,phytp,odu/pel,c,2016-08-10t00:00:00,bp,37.24181,-76.38634,11.5,p,15,liter,we4.2,12,09:38:00
,,phytp,odu/pel,c,2016-09-27t00:00:00,bp,37.24181,-76.38634,11.5,p,15,liter,we4.2,12,16:07:00
,,phytp,odu/pel,c,2016-09-27t00:00:00,ap,37.24181,-76.38634,4,p,15,liter,we4.2,12,16:07:00
,,phytp,odu/pel,c,2016-10-19t00:00:00,ap,37.24181,-76.38634,4,p,15,liter,we4.2,12,13:13:00
,,phytp,odu/pel,c,2016-10-19t00:00:00,bp,37.24181,-76.38634,11.5,p,15,liter,we4.2,12,13:13:00
,,phytp,odu/pel,c,2016-11-15t00:00:00,ap,37.24181,-76.38634,4,p,15,liter,we4.2,12,10:40:00
,,phytp,odu/pel,c,2016-11-15t00:00:00,bp,37.24181,-76.38634,11.5,p,15,liter,we4.2,12,10:40:00
,,phytp,odu/pel,c,2016-12-14t00:00:00,ap,37.24181,-76.38634,4,p,15,liter,we4.2,12,10:46:00
,,phytp,odu/pel,c,2016-12-14t00:00:00,bp,37.24181,-76.38634,11.5,p,15,liter,we4.2,12,10:46:00
